AERONET Version 3
Sao_Paulo
Version 3: Almucantar Level 1.5 Inversion
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
All Points,Contact: PI=Paulo_Artaxo; PI Email=artaxo@if.usp.br 
UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
Sao_Paulo,15:12:2017,10:39:24,349,349.444028,1.486800,1.510100,1.554300,1.561900,0.034716,0.025408,0.033653,0.033582,58.994794,59.660773,2.376051,0.110030,0.125465,4,10,7,5,3,10,7,5,3,10,7,5,3,9,8,4,0.055700,0.106440,0.220550,0.232470,1,1,11:07:2018,10:51:02,104,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:12:2017,11:06:28,349,349.462824,1.534000,1.516400,1.550900,1.564900,0.042882,0.029393,0.042167,0.040127,52.960366,53.631352,2.190607,0.146463,0.175781,3,10,8,4,3,10,8,4,4,9,8,3,4,9,8,3,0.054140,0.102590,0.211600,0.223560,1,1,11:07:2018,10:51:07,104,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:02:2018,10:00:14,38,38.416829,1.497100,1.416600,1.409000,1.405700,0.004998,0.007878,0.012494,0.014158,74.454850,75.128360,2.788009,0.032103,0.126303,4,10,7,6,4,10,7,6,4,10,7,5,4,10,7,6,0.063190,0.124480,0.270890,0.280820,1,1,12:02:2021,10:03:13,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:02:2018,10:22:23,38,38.432211,1.471500,1.432700,1.426100,1.418900,0.004792,0.006151,0.008469,0.009924,69.460685,70.138991,4.714778,0.148235,0.128312,4,9,3,6,4,10,7,5,4,9,7,4,4,8,5,3,0.060130,0.117010,0.253070,0.263320,0,1,12:02:2021,10:02:55,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:02:2018,10:00:49,39,39.417234,1.455700,1.412900,1.408300,1.402400,0.009644,0.006508,0.008563,0.011114,74.445489,75.119749,1.913271,0.016426,0.230721,4,10,7,6,4,10,7,6,4,10,7,5,4,10,7,6,0.063180,0.124460,0.270870,0.280790,1,1,12:02:2021,09:18:48,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:02:2018,10:22:54,39,39.432569,1.444900,1.438800,1.447900,1.450100,0.012344,0.011626,0.013030,0.013583,69.461410,70.140328,1.649565,0.009669,0.226562,4,10,7,6,4,10,7,6,4,10,7,5,4,10,7,4,0.060130,0.117010,0.253090,0.263330,1,1,12:02:2021,09:17:45,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:02:2018,11:09:12,39,39.464722,1.468300,1.467800,1.482400,1.485900,0.010205,0.008104,0.008024,0.008154,58.928347,59.613273,3.807360,0.080516,0.174592,4,10,7,5,3,11,7,5,3,11,7,5,3,10,8,5,0.055880,0.106630,0.228110,0.238900,1,1,12:02:2021,09:18:13,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:02:2018,11:35:34,39,39.483032,1.498000,1.483600,1.497100,1.498500,0.025310,0.017594,0.017752,0.017885,52.899984,53.586480,2.932865,0.049306,0.234018,3,10,8,4,3,9,8,4,4,10,8,4,4,10,8,4,0.054310,0.102780,0.218700,0.229730,1,1,12:02:2021,09:18:23,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:02:2018,10:01:22,40,40.417616,1.519100,1.502400,1.513400,1.513400,0.011378,0.009838,0.012685,0.013987,74.442339,75.117326,1.782265,0.017968,0.142350,4,10,7,6,4,10,7,6,4,10,7,5,4,10,7,5,0.063180,0.124460,0.270860,0.280780,1,1,12:02:2021,09:28:24,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:02:2018,10:23:25,40,40.432928,1.558400,1.530600,1.541900,1.538100,0.009642,0.007519,0.009984,0.011595,69.460992,70.140503,2.284726,0.038918,0.144740,4,9,7,6,4,10,7,6,4,10,7,5,4,10,7,6,0.060130,0.117000,0.253060,0.263330,1,1,12:02:2021,09:27:12,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:02:2018,11:09:42,40,40.465069,1.508500,1.507100,1.531200,1.535000,0.017092,0.011543,0.013747,0.015378,58.924857,59.610089,2.352467,0.066609,0.180914,4,10,7,5,3,11,7,5,3,11,7,4,3,10,7,5,0.055880,0.106620,0.228100,0.238890,1,1,12:02:2021,09:27:06,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:02:2018,11:36:03,40,40.483368,1.545200,1.545800,1.580100,1.584600,0.014645,0.008568,0.011263,0.013196,52.898552,53.585158,1.789634,0.089644,0.168712,3,10,8,4,3,10,8,4,4,10,8,3,4,10,8,2,0.054310,0.102780,0.218700,0.229730,0,1,12:02:2021,09:27:35,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,24:03:2018,10:20:29,83,83.430891,1.443900,1.390900,1.394500,1.399900,0.004573,0.005844,0.006614,0.006646,74.511900,75.189122,3.387814,0.039522,0.132063,4,10,7,6,4,3,6,6,4,5,6,6,4,5,2,6,0.064030,0.125300,0.271970,0.282130,0,1,12:02:2021,15:19:29,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,24:03:2018,11:29:46,83,83.479005,1.340800,1.364600,1.390200,1.402600,0.012914,0.019589,0.019515,0.018116,59.072318,59.729109,4.064650,0.038053,0.127850,4,6,6,5,3,11,4,5,3,5,2,5,3,10,3,5,0.056180,0.106950,0.228890,0.239870,0,1,12:02:2021,15:20:15,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,25:03:2018,11:30:18,84,84.479375,1.600000,1.600000,1.600000,1.600000,0.005928,0.005696,0.005114,0.004823,59.080041,59.734998,18.812967,0.781968,0.069327,4,8,7,4,3,8,6,3,3,10,5,2,3,10,3,2,0.056190,0.106950,0.228900,0.239880,0,1,12:02:2021,14:47:02,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,05:04:2018,19:57:19,95,95.831470,1.330000,1.340500,1.342200,1.342100,0.006100,0.006037,0.005939,0.005917,76.794091,76.127322,8.434841,0.045792,0.419037,4,9,7,5,4,4,6,5,4,3,4,5,2,3,4,4,0.067540,0.127660,0.276680,0.284400,0,1,12:02:2021,16:13:57,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:04:2018,12:07:13,97,97.505012,1.377400,1.371200,1.366300,1.358200,0.001023,0.001104,0.001226,0.001254,53.220122,53.820273,6.128663,0.330127,0.304389,3,10,8,4,4,9,8,4,4,8,8,4,4,9,8,4,0.054520,0.101220,0.213670,0.224780,0,1,12:02:2021,16:24:29,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:04:2018,19:32:39,97,97.814340,1.347600,1.360600,1.367700,1.367400,0.000672,0.000665,0.000665,0.000666,71.806717,71.149281,5.384818,0.094394,0.509169,4,4,7,6,2,7,3,2,4,10,2,2,4,10,4,1,0.063500,0.118200,0.250820,0.259610,0,1,12:02:2021,16:24:52,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:04:2018,18:41:17,99,99.778669,1.380100,1.401100,1.413300,1.415200,0.005067,0.005212,0.005572,0.005687,61.261127,60.634485,5.125299,0.129694,0.497935,3,10,7,5,3,10,4,2,3,10,5,2,3,10,5,2,0.057460,0.106570,0.225060,0.234940,0,1,12:02:2021,16:58:48,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:04:2018,19:30:28,99,99.812824,1.417800,1.404600,1.407400,1.408500,0.002625,0.002501,0.002503,0.002504,71.796285,71.141999,4.637926,0.047682,0.528780,4,3,7,6,4,5,5,3,4,10,5,2,4,9,7,4,0.063480,0.118180,0.250790,0.259580,0,1,12:02:2021,16:59:18,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:04:2018,19:53:06,99,99.828542,1.429700,1.387300,1.368900,1.361600,0.009071,0.008767,0.008736,0.008719,76.766576,76.104812,9.836085,0.046334,0.497342,4,8,5,6,1,3,4,2,3,6,5,5,4,5,4,3,0.067860,0.126630,0.269330,0.277330,0,1,12:02:2021,16:59:39,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,10:04:2018,19:29:22,100,100.812060,1.415200,1.414800,1.420600,1.421400,0.005898,0.005260,0.006086,0.006419,71.788409,71.135754,2.154867,0.012640,0.504392,4,10,7,6,4,10,5,6,4,10,4,6,4,10,2,6,0.063470,0.118170,0.250770,0.259570,0,1,12:02:2021,17:33:21,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,10:04:2018,19:52:05,100,100.827836,1.440900,1.428800,1.429900,1.428300,0.006434,0.005483,0.006061,0.006271,76.765990,76.105550,2.326615,0.012957,0.487100,4,10,7,6,4,10,5,6,4,10,3,3,4,10,3,3,0.067860,0.126620,0.269330,0.277340,0,1,12:02:2021,17:33:34,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:04:2018,17:10:03,101,101.715312,1.525000,1.538200,1.557200,1.558700,0.009523,0.009960,0.010436,0.010574,44.268286,43.765507,4.611364,0.296259,0.210369,4,10,8,3,4,10,8,3,4,10,8,3,4,10,6,3,0.052620,0.097270,0.203860,0.214770,0,1,12:02:2021,17:20:14,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,12:04:2018,10:28:54,102,102.436736,1.459500,1.448300,1.454100,1.453900,0.005336,0.005454,0.006008,0.006281,74.610343,75.265791,2.052980,0.029859,0.169340,4,10,6,6,4,10,6,6,4,10,6,4,4,10,5,4,0.065310,0.122770,0.263290,0.273950,1,1,12:02:2021,17:59:11,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,12:04:2018,10:51:46,102,102.452616,1.367900,1.387000,1.396300,1.398000,0.011200,0.011759,0.014650,0.015817,69.653062,70.298976,4.115914,0.101483,0.180196,4,10,7,6,4,8,6,6,4,8,3,6,4,10,3,6,0.061600,0.115330,0.246300,0.257050,0,1,12:02:2021,18:00:02,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,13:04:2018,10:29:26,103,103.437106,1.448100,1.479900,1.513100,1.528200,0.028687,0.023064,0.030800,0.036284,74.605878,75.259835,1.703659,0.014154,0.096064,4,10,6,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065300,0.122760,0.263270,0.273930,1,1,12:02:2021,18:12:32,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,13:04:2018,10:52:19,103,103.452998,1.509100,1.518300,1.544500,1.551900,0.032445,0.024537,0.027922,0.030371,69.657624,70.301747,1.697154,0.030589,0.104232,4,10,7,6,4,10,7,6,4,10,6,6,4,10,6,6,0.061600,0.115330,0.246300,0.257060,1,1,12:02:2021,18:12:46,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,13:04:2018,11:42:10,103,103.487616,1.583600,1.591400,1.600000,1.600000,0.030900,0.032286,0.031481,0.032487,59.224608,59.835101,3.971948,0.303752,0.066715,3,11,7,5,3,11,6,5,3,10,7,5,3,10,7,5,0.056440,0.105030,0.222590,0.233570,1,1,12:02:2021,18:12:55,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,13:04:2018,12:09:29,103,103.506586,1.585200,1.589100,1.599000,1.600000,0.025199,0.024909,0.022788,0.021668,53.801086,54.383535,3.658689,0.292681,0.065267,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.054690,0.101540,0.214410,0.225500,1,1,12:02:2021,18:12:45,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,13:04:2018,13:09:31,103,103.548275,1.600000,1.593700,1.600000,1.600000,0.016198,0.013450,0.013860,0.014526,43.104616,43.584862,2.575725,0.226582,0.075439,4,10,9,2,4,10,9,2,4,10,8,3,4,10,8,2,0.052340,0.096890,0.203340,0.214630,0,1,12:02:2021,18:12:38,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,23:05:2018,18:05:44,143,143.753981,1.445400,1.445400,1.451200,1.450600,0.003534,0.003208,0.003533,0.003589,63.103189,62.584834,3.176482,0.042750,0.484075,3,10,8,5,3,10,8,5,3,10,8,4,3,10,6,5,0.054420,0.103020,0.206790,0.216290,1,1,13:02:2021,02:54:55,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,24:05:2018,18:05:50,144,144.754051,1.458600,1.476000,1.487500,1.488200,0.000500,0.000500,0.000500,0.000500,63.228736,62.711598,18.362490,0.529960,0.662316,3,10,8,5,3,10,7,3,3,9,7,3,3,8,4,2,0.054460,0.103100,0.206980,0.216470,0,1,13:02:2021,03:02:57,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,24:05:2018,19:17:15,144,144.803646,1.390700,1.380600,1.382000,1.383300,0.001107,0.001077,0.001071,0.001072,76.542238,75.951897,5.231376,0.034582,0.676359,4,10,7,6,4,10,7,6,4,9,7,6,4,8,6,5,0.061360,0.116310,0.236290,0.243470,1,1,13:02:2021,03:03:33,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,25:05:2018,19:16:49,145,145.803345,1.407100,1.417100,1.416300,1.413800,0.001952,0.001973,0.001984,0.001985,76.531826,75.942850,10.783134,0.404914,0.571529,4,10,7,6,4,10,7,4,4,10,7,4,4,10,7,4,0.059780,0.112820,0.226670,0.234250,0,1,13:02:2021,03:04:21,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,26:05:2018,15:06:04,146,146.629213,1.330000,1.350200,1.355100,1.355900,0.008226,0.009743,0.010522,0.010665,44.750319,44.735801,4.613517,0.358808,0.323684,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048930,0.093000,0.183880,0.195120,0,1,13:02:2021,03:54:21,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,26:05:2018,18:50:30,146,146.785069,1.416600,1.421100,1.426200,1.428500,0.000609,0.000603,0.000601,0.000600,71.524725,70.958524,9.406690,0.127743,0.524342,4,10,7,6,4,10,5,4,4,10,6,1,4,4,6,3,0.056540,0.106860,0.214060,0.222610,0,1,13:02:2021,03:54:08,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,26:05:2018,19:16:26,146,146.803079,1.399100,1.398900,1.393500,1.387600,0.001263,0.001216,0.001202,0.001200,76.526925,75.939261,5.975384,0.072146,0.547075,4,10,7,6,4,10,6,4,4,10,6,3,4,9,6,2,0.059770,0.112810,0.226670,0.234240,0,1,13:02:2021,03:54:20,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:05:2018,14:06:11,147,147.587627,1.330000,1.359400,1.368800,1.368800,0.000869,0.000878,0.000884,0.000884,46.840589,47.053620,3.837551,0.315362,0.185515,4,10,8,3,4,5,8,3,4,7,8,3,4,10,8,3,0.049190,0.093500,0.185110,0.196300,0,1,13:02:2021,03:47:43,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:05:2018,16:06:11,147,147.670961,1.440000,1.429600,1.442000,1.446100,0.003118,0.003272,0.003284,0.003284,47.615744,47.377867,4.242339,0.233910,0.149585,4,7,8,3,4,9,8,3,4,8,8,3,4,10,8,3,0.049330,0.093690,0.185430,0.196470,0,1,13:02:2021,03:47:17,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:05:2018,17:06:10,147,147.712616,1.485700,1.493100,1.501900,1.493600,0.000876,0.000888,0.000901,0.000906,54.243484,53.837671,4.398585,0.249062,0.170629,4,7,7,4,4,7,4,4,4,7,3,4,4,10,5,4,0.050490,0.095780,0.190120,0.200680,0,1,13:02:2021,03:47:42,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:05:2018,18:50:03,147,147.784757,1.395000,1.362600,1.356100,1.353200,0.003081,0.003028,0.003023,0.003021,71.514709,70.950037,9.035141,0.093285,0.328237,4,9,7,6,4,6,5,4,4,4,2,4,4,4,2,4,0.056540,0.106850,0.214040,0.222600,0,1,07:09:2019,06:04:24,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:05:2018,15:06:18,148,148.629375,1.437300,1.444900,1.454500,1.445200,0.003063,0.003040,0.003134,0.003178,45.079667,45.065304,3.562254,0.113159,0.209745,4,10,8,3,4,10,8,3,4,10,8,2,4,10,7,3,0.048970,0.093080,0.184050,0.195280,0,1,07:09:2019,06:03:13,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:05:2018,16:06:18,148,148.671042,1.487000,1.502000,1.511600,1.508800,0.006078,0.006105,0.006154,0.006178,47.766611,47.529607,4.685758,0.198387,0.190411,4,10,8,3,4,10,8,3,4,10,1,3,4,10,3,2,0.049350,0.093730,0.185520,0.196550,0,1,07:09:2019,06:04:12,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:05:2018,17:06:17,148,148.712697,1.505700,1.507300,1.511700,1.509600,0.001514,0.001522,0.001548,0.001557,54.373196,53.968531,3.582376,0.164681,0.135021,4,7,8,4,4,7,5,4,4,8,3,3,4,3,6,3,0.050520,0.095820,0.190230,0.200780,0,1,07:09:2019,06:03:44,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:05:2018,18:06:15,148,148.754340,1.600000,1.558600,1.557800,1.556200,0.008881,0.008993,0.009177,0.009225,63.680686,63.168114,3.687071,0.127657,0.183140,3,10,8,5,3,10,7,5,3,10,8,5,3,10,6,4,0.053070,0.100470,0.200400,0.210040,1,1,07:09:2019,06:03:55,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:05:2018,18:49:39,148,148.784479,1.474900,1.483100,1.490900,1.492500,0.011298,0.012170,0.013248,0.013426,71.509632,70.946419,3.263968,0.038442,0.160195,4,10,7,6,4,10,7,6,4,8,7,6,4,8,7,6,0.056540,0.106850,0.214030,0.222590,1,1,07:09:2019,06:03:17,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:05:2018,19:15:42,148,148.802569,1.439900,1.461800,1.482800,1.489800,0.009260,0.008139,0.009038,0.009508,76.510583,75.925455,2.242859,0.026319,0.173564,4,10,7,5,4,10,4,6,4,10,4,4,4,10,4,4,0.059760,0.112790,0.226610,0.234200,1,1,13:02:2021,03:58:21,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:05:2018,10:56:54,149,149.456181,1.396000,1.380000,1.376400,1.367700,0.007881,0.008943,0.009479,0.009659,74.625912,75.204806,5.971606,0.038574,0.175762,2,8,7,6,4,10,6,6,4,5,7,6,2,8,6,6,0.058110,0.110410,0.223050,0.232300,0,1,07:09:2019,06:04:14,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:05:2018,12:07:10,149,149.504977,1.399900,1.415800,1.425400,1.433300,0.005969,0.006278,0.006453,0.006476,61.935255,62.435328,4.140373,0.115940,0.112719,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.052350,0.099430,0.198750,0.209120,1,1,07:09:2019,06:03:26,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:05:2018,13:06:25,149,149.546123,1.513500,1.510600,1.516100,1.502900,0.003519,0.003609,0.003646,0.003717,53.147659,53.534417,2.589524,0.118335,0.113880,3,10,8,4,4,10,8,4,4,10,8,3,4,10,7,4,0.050200,0.095390,0.189550,0.200450,1,1,07:09:2019,06:03:35,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:05:2018,14:06:26,149,149.587801,1.461300,1.481800,1.492300,1.491900,0.011240,0.012178,0.012995,0.013468,47.144013,47.355564,5.305450,0.209611,0.113968,4,10,8,3,4,10,8,3,4,8,8,2,4,9,4,1,0.049230,0.093570,0.185280,0.196460,0,1,13:02:2021,04:37:18,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:05:2018,15:06:26,149,149.629468,1.593500,1.586100,1.600000,1.600000,0.000500,0.000500,0.000500,0.000500,45.235091,45.220781,4.353568,0.296515,0.104561,4,10,8,3,4,7,8,1,4,7,7,1,4,10,7,1,0.048990,0.093110,0.184140,0.195360,0,1,07:09:2019,06:03:38,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:05:2018,10:57:27,150,150.456562,1.399800,1.404700,1.409600,1.415000,0.001456,0.001532,0.001588,0.001594,74.629500,75.207215,4.259575,0.053682,0.120173,4,7,7,6,4,7,6,6,4,7,6,6,4,5,7,2,0.058110,0.110420,0.223050,0.232300,0,1,07:09:2019,06:03:31,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:05:2018,11:23:38,150,150.474745,1.503400,1.451300,1.439800,1.435300,0.004636,0.005403,0.005907,0.005914,69.699520,70.253212,3.090382,0.071926,0.126112,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.055360,0.105160,0.211470,0.221230,1,1,13:02:2021,04:40:13,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:05:2018,12:07:55,150,150.505498,1.454400,1.452400,1.463700,1.467300,0.005835,0.008325,0.009194,0.009484,61.938532,62.436688,1.988003,0.059167,0.129265,3,10,8,5,3,10,8,5,3,6,8,5,3,10,8,5,0.052350,0.099430,0.198760,0.209130,1,1,07:09:2019,06:03:43,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:05:2018,13:06:31,150,150.546192,1.512600,1.475800,1.493700,1.490700,0.000523,0.000523,0.000523,0.000524,53.277364,53.663190,2.341200,0.079051,0.130750,3,10,8,4,4,2,5,4,4,5,3,4,4,8,3,4,0.050230,0.095430,0.189660,0.200550,0,1,07:09:2019,06:04:18,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:05:2018,15:06:34,150,150.629560,1.582400,1.585200,1.600000,1.599900,0.021994,0.034176,0.039322,0.040809,45.384200,45.369971,2.757846,0.211167,0.088084,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,2,0.049010,0.093150,0.184220,0.195430,0,0,11:06:2018,17:49:33,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:05:2018,16:06:34,150,150.671227,1.600000,1.600000,1.600000,1.600000,0.006807,0.006900,0.006947,0.006921,48.051836,47.816432,3.624707,0.294666,0.123586,4,9,7,4,4,7,6,3,4,10,1,2,4,10,3,3,0.049390,0.093800,0.185690,0.196710,0,1,07:09:2019,06:04:30,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:05:2018,17:06:33,150,150.712882,1.567200,1.567200,1.570200,1.571000,0.011342,0.011334,0.011299,0.011297,54.619267,54.216738,4.750788,0.190742,0.110871,4,10,8,4,4,9,1,4,4,10,2,4,4,10,3,4,0.050570,0.095920,0.190440,0.200980,0,1,07:09:2019,06:03:32,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:05:2018,10:58:02,151,151.456968,1.452800,1.451100,1.455400,1.449500,0.009277,0.010163,0.012341,0.013648,74.624903,75.201448,1.679279,0.025674,0.122912,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.058110,0.110410,0.223030,0.232290,1,1,13:02:2021,04:57:13,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:05:2018,11:24:16,151,151.475185,1.432900,1.480800,1.513900,1.524400,0.006818,0.006951,0.006997,0.006979,69.696687,70.249004,6.993174,0.114137,0.115534,3,10,7,6,3,10,4,6,4,10,5,6,4,10,5,5,0.055360,0.105150,0.211470,0.221220,0,1,07:09:2019,06:03:37,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:05:2018,12:06:39,151,151.504618,1.557400,1.592000,1.600000,1.600000,0.008429,0.008145,0.008216,0.008211,62.272361,62.771667,9.109296,0.250961,0.125533,3,10,8,5,3,10,8,4,3,10,8,2,3,10,8,3,0.052460,0.099630,0.199200,0.209540,0,1,13:02:2021,04:57:04,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:05:2018,13:06:40,151,151.546296,1.505600,1.505000,1.501300,1.498600,0.015150,0.014326,0.013355,0.013199,53.396398,53.781235,6.478397,0.160821,0.118008,4,10,8,4,4,9,6,4,1,5,4,3,2,5,3,4,0.050250,0.095480,0.189750,0.200640,0,0,12:06:2018,15:10:08,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:05:2018,14:06:41,151,151.587975,1.567600,1.534100,1.528800,1.517000,0.009515,0.007332,0.007877,0.007970,47.425634,47.635937,2.212728,0.135529,0.111096,4,10,8,3,4,10,8,3,4,6,4,2,4,3,2,3,0.049270,0.093650,0.185450,0.196610,0,1,07:09:2019,06:04:04,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:05:2018,16:06:43,151,151.671331,1.600000,1.600000,1.600000,1.600000,0.001128,0.001160,0.001192,0.001214,48.186113,47.951437,7.177841,0.390250,0.078343,4,10,7,4,4,10,7,4,4,10,7,4,4,10,6,4,0.049410,0.093840,0.185780,0.196790,0,1,13:02:2021,04:57:18,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:05:2018,17:06:42,151,151.712986,1.600000,1.600000,1.600000,1.600000,0.002318,0.002314,0.002310,0.002308,54.735570,54.334027,10.623867,0.265201,0.107602,4,10,6,4,4,10,5,2,4,10,6,2,4,10,5,3,0.050590,0.095960,0.190540,0.201070,0,1,13:02:2021,04:57:19,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
